text,label,category,language,source,clean_text
National Cyber Cell se bol raha hoon. Congratulations! Aapne ₹40 lakh ka lottery jeeta hai. Processing fee dena hoga.,1,aadhaar,hinglish,indian,national cyber cell se bol raha hoon congratulations aapne 40 lakh ka lottery jeeta hai processing fee dena hoga
K do I need a login or anything,0,none,english,uci,k do i need a login or anything
Wif my family booking tour package.,0,none,english,uci,wif my family booking tour package
FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 87077 Get txting and tell ur mates. zed POBox 36504 W45WQ norm150p/tone 16+,1,general_spam,english,uci,free for 1st week no1 nokia tone 4 ur mob every week just txt nokia to 87077 get txting and tell ur mates zed pobox 36504 w45wq norm150p tone 16
Madam ek minute Cyber investigation team ko aapke number se suspicious activity mili hai.,1,police_digital_arrest,hinglish,indian,madam ek minute cyber investigation team ko aapke number se suspicious activity mili hai
Ill be there on  &lt;#&gt;  ok.,0,none,english,uci,ill be there on ok
National Cyber Cell se bol raha hoon. Cyber Crime Department se bol raha hoon. Aapke number se objectionable content circulate hua hai.,1,police_digital_arrest,hinglish,indian,national cyber cell se bol raha hoon cyber crime department se bol raha hoon aapke number se objectionable content circulate hua hai
Ok lor thanx... Ü in school?,0,none,english,uci,ok lor thanx in school
"Dude. What's up. How Teresa. Hope you have been okay. When i didnt hear from these people, i called them and they had received the package since dec  &lt;#&gt; . Just thot you'ld like to know. Do have a fantastic year and all the best with your reading. Plus if you can really really Bam first aid for Usmle, then your work is done.",0,none,english,uci,dude what s up how teresa hope you have been okay when i didnt hear from these people i called them and they had received the package since dec just thot you ld like to know do have a fantastic year and all the best with your reading plus if you can really really bam first aid for usmle then your work is done
"Dear Voucher Holder, 2 claim this weeks offer, at your PC go to http://www.e-tlp.co.uk/expressoffer Ts&Cs apply.2 stop texts txt STOP to 80062.",1,general_spam,english,uci,dear voucher holder 2 claim this weeks offer at your pc go to ts cs apply 2 stop texts txt stop to 80062
Ji haan suniye Aapke naam par ek criminal complaint register hui hai.,1,police_digital_arrest,hinglish,indian,ji haan suniye aapke naam par ek criminal complaint register hui hai
Gokila is talking with you aha:),0,none,english,uci,gokila is talking with you aha
staff.science.nus.edu.sg/~phyhcmk/teaching/pc1323,0,none,english,uci,staff science nus edu sg phyhcmk teaching pc1323
"I'm gonna be home soon and i don't want to talk about this stuff anymore tonight, k? I've cried enough today.",0,none,english,uci,i m gonna be home soon and i don t want to talk about this stuff anymore tonight k i ve cried enough today
Hi :)finally i completed the course:),0,none,english,uci,hi finally i completed the course
Ringtone Club: Gr8 new polys direct to your mobile every week !,1,general_spam,english,uci,ringtone club gr8 new polys direct to your mobile every week
"Ugh y can't u just apologize, admit u were wrong and ask me to take u back?",0,none,english,uci,ugh y can t u just apologize admit u were wrong and ask me to take u back
Dai  &lt;#&gt;  naal eruku.,0,none,english,uci,dai naal eruku
R we going with the  &lt;#&gt;  bus?,0,none,english,uci,r we going with the bus
&lt;#&gt;  am I think? Should say on syllabus,0,none,english,uci,am i think should say on syllabus
Yup... From what i remb... I think should be can book... ,0,none,english,uci,yup from what i remb i think should be can book
I'm stuck in da middle of da row on da right hand side of da lt... ,0,none,english,uci,i m stuck in da middle of da row on da right hand side of da lt
"Sir ek minute suniye Amazon se bol raha hoon. Aapka parcel hold hai, clearance charge ₹499 dena hoga.",1,relative,hinglish,indian,sir ek minute suniye amazon se bol raha hoon aapka parcel hold hai clearance charge 499 dena hoga
Madam ek minute Aapki morphed photos viral ho rahi hain. Cyber cell ne case register kar liya hai.,1,police_blackmail,hinglish,indian,madam ek minute aapki morphed photos viral ho rahi hain cyber cell ne case register kar liya hai
O was not into fps then.,0,none,english,uci,o was not into fps then
Does she usually take fifteen fucking minutes to respond to a yes or no question,0,none,english,uci,does she usually take fifteen fucking minutes to respond to a yes or no question
Cyber Crime Department se bol raha hoon. Congratulations! Aapne ₹40 lakh ka lottery jeeta hai. Processing fee dena hoga.,1,aadhaar,hinglish,indian,cyber crime department se bol raha hoon congratulations aapne 40 lakh ka lottery jeeta hai processing fee dena hoga
Lol enjoy role playing much?,0,none,english,uci,lol enjoy role playing much
Ok leave no need to ask,0,none,english,uci,ok leave no need to ask
Does not operate after  &lt;#&gt;  or what,0,none,english,uci,does not operate after or what
Dhyan se suniye Aapke phone number se koi asleel gande images aur videos share kiye ja rahe hain. Ye cyber crime hai.,1,police_blackmail,hinglish,indian,dhyan se suniye aapke phone number se koi asleel gande images aur videos share kiye ja rahe hain ye cyber crime hai
Ok i also wan 2 watch e 9 pm show...,0,none,english,uci,ok i also wan 2 watch e 9 pm show
I‘ll have a look at the frying pan in case it‘s cheap or a book perhaps. No that‘s silly a frying pan isn‘t likely to be a book,0,none,english,uci,i ll have a look at the frying pan in case it s cheap or a book perhaps no that s silly a frying pan isn t likely to be a book
4 oclock at mine. Just to bash out a flat plan.,0,none,english,uci,4 oclock at mine just to bash out a flat plan
"Cyber Crime Department se bol raha hoon. Aapke father ko accident ho gaya hai. Turant 50,000 bhej dijiye hospital ke liye.",1,relative,hinglish,indian,cyber crime department se bol raha hoon aapke father ko accident ho gaya hai turant 50 000 bhej dijiye hospital ke liye
Madam ek minute Aapka Aadhaar deactivate hone wala hai. Turant update kijiye.,1,aadhaar,hinglish,indian,madam ek minute aapka aadhaar deactivate hone wala hai turant update kijiye
We still on for tonight?,0,none,english,uci,we still on for tonight
I always chat with you. In fact i need money can you raise me?,0,none,english,uci,i always chat with you in fact i need money can you raise me
"K I'll head out in a few mins, see you there",0,none,english,uci,k i ll head out in a few mins see you there
Another month. I need chocolate weed and alcohol.,0,none,english,uci,another month i need chocolate weed and alcohol
what are your new years plans?,0,none,english,uci,what are your new years plans
Me sef dey laugh you. Meanwhile how's my darling anjie!,0,none,english,uci,me sef dey laugh you meanwhile how s my darling anjie
Guess he wants alone time. We could just show up and watch when they do..,0,none,english,uci,guess he wants alone time we could just show up and watch when they do
"Sorry, was in the bathroom, sup",0,none,english,uci,sorry was in the bathroom sup
I love to give massages. I use lots of baby oil... What is your fave position?,0,none,english,uci,i love to give massages i use lots of baby oil what is your fave position
Ji namaskar Aapka KYC pending hai. Account 2 ghante mein block ho jayega. OTP share kijiye.,1,lottery,hinglish,indian,ji namaskar aapka kyc pending hai account 2 ghante mein block ho jayega otp share kijiye
Lol! Oops sorry! Have fun. ,0,none,english,uci,lol oops sorry have fun
Is toshiba portege m100 gd?,0,none,english,uci,is toshiba portege m100 gd
Goodmorning sleeping ga.,0,none,english,uci,goodmorning sleeping ga
Crime Branch se bol raha hoon. Aapke khilaaf legal action initiate kiya gaya hai.,1,police_digital_arrest,hinglish,indian,crime branch se bol raha hoon aapke khilaaf legal action initiate kiya gaya hai
Give one miss from that number please,0,none,english,uci,give one miss from that number please
It shall be fine. I have avalarr now. Will hollalater,0,none,english,uci,it shall be fine i have avalarr now will hollalater
Am I the only one who doesn't stalk profiles?,0,none,english,uci,am i the only one who doesn t stalk profiles
He is a womdarfull actor,0,none,english,uci,he is a womdarfull actor
Wat time ü wan today?,0,none,english,uci,wat time wan today
2marrow only. Wed at  &lt;#&gt;  to 2 aha.,0,none,english,uci,2marrow only wed at to 2 aha
I came hostel. I m going to sleep. Plz call me up before class. Hrishi.,0,none,english,uci,i came hostel i m going to sleep plz call me up before class hrishi
Delhi Police se bol raha hoon. Congratulations! Aapne ₹40 lakh ka lottery jeeta hai. Processing fee dena hoga.,1,lottery,hinglish,indian,delhi police se bol raha hoon congratulations aapne 40 lakh ka lottery jeeta hai processing fee dena hoga
I am great princess! What are you thinking about me? :),0,none,english,uci,i am great princess what are you thinking about me
Was actually sleeping and still might when u call back. So a text is gr8. You rock sis. Will send u a text wen i wake.,0,none,english,uci,was actually sleeping and still might when u call back so a text is gr8 you rock sis will send u a text wen i wake
Hows the pain dear?y r u smiling?,0,none,english,uci,hows the pain dear y r u smiling
Wow so healthy. Old airport rd lor. Cant thk of anything else. But i'll b bathing my dog later.,0,none,english,uci,wow so healthy old airport rd lor cant thk of anything else but i ll b bathing my dog later
Should i buy him a blackberry bold 2 or torch. Should i buy him new or used. Let me know. Plus are you saying i should buy the  &lt;#&gt; g wifi ipad. And what are you saying about the about the  &lt;#&gt; g?,0,none,english,uci,should i buy him a blackberry bold 2 or torch should i buy him new or used let me know plus are you saying i should buy the g wifi ipad and what are you saying about the about the g
Delhi Police se bol raha hoon. Aapka KYC pending hai. Account 2 ghante mein block ho jayega. OTP share kijiye.,1,relative,hinglish,indian,delhi police se bol raha hoon aapka kyc pending hai account 2 ghante mein block ho jayega otp share kijiye
Then we wait 4 u lor... No need 2 feel bad lar...,0,none,english,uci,then we wait 4 u lor no need 2 feel bad lar
I probably won't eat at all today. I think I'm gonna pop. How was your weekend? Did u miss me?,0,none,english,uci,i probably won t eat at all today i think i m gonna pop how was your weekend did u miss me
