text,label,category,language,source,clean_text
Wat happened to the cruise thing,0,none,english,uci,wat happened to the cruise thing
URGENT This is our 2nd attempt to contact U. Your £900 prize from YESTERDAY is still awaiting collection. To claim CALL NOW 09061702893. ACL03530150PM,1,general_spam,english,uci,urgent this is our 2nd attempt to contact u your 900 prize from yesterday is still awaiting collection to claim call now acl03530150pm
Please give it 2  or i will pick it up on Tuesday evening about 8 if that is ok.,0,none,english,uci,please give it 2 or i will pick it up on tuesday evening about 8 if that is ok
No objection. My bf not coming.,0,none,english,uci,no objection my bf not coming
India have to take lead:),0,none,english,uci,india have to take lead
We have pizza if u want,0,none,english,uci,we have pizza if u want
Ok. C u then.,0,none,english,uci,ok c u then
Yunny... I'm goin to be late,0,none,english,uci,yunny i m goin to be late
HELLO PEACH! MY CAKE TASTS LUSH!,0,none,english,uci,hello peach my cake tasts lush
When did you get to the library,0,none,english,uci,when did you get to the library
Aap sun rahe hain na? Congratulations! Aapne ₹40 lakh ka lottery jeeta hai. Processing fee dena hoga.,1,amazon,hinglish,indian,aap sun rahe hain na congratulations aapne 40 lakh ka lottery jeeta hai processing fee dena hoga
Huh i cant thk of more oredi how many pages do we have?,0,none,english,uci,huh i cant thk of more oredi how many pages do we have
HMM yeah if your not too grooved out! And im looking forward to my pound special :),0,none,english,uci,hmm yeah if your not too grooved out and im looking forward to my pound special
How to Make a girl Happy? It's not at all difficult to make girls happy. U only need to be... 1. A friend 2. Companion 3. Lover 4. Chef . . .  &lt;#&gt; . Good listener  &lt;#&gt; . Organizer  &lt;#&gt; . Good boyfriend  &lt;#&gt; . Very clean  &lt;#&gt; . Sympathetic  &lt;#&gt; . Athletic  &lt;#&gt; . Warm . . .  &lt;#&gt; . Courageous  &lt;#&gt; . Determined  &lt;#&gt; . True  &lt;#&gt; . Dependable  &lt;#&gt; . Intelligent . . .  &lt;#&gt; . Psychologist  &lt;#&gt; . Pest exterminator  &lt;#&gt; . Psychiatrist  &lt;#&gt; . Healer . .  &lt;#&gt; . Stylist  &lt;#&gt; . Driver . . Aaniye pudunga venaam..,0,none,english,uci,how to make a girl happy it s not at all difficult to make girls happy u only need to be 1 a friend 2 companion 3 lover 4 chef good listener organizer good boyfriend very clean sympathetic athletic warm courageous determined true dependable intelligent psychologist pest exterminator psychiatrist healer stylist driver aaniye pudunga venaam
Ugh hopefully the asus ppl dont randomly do a reformat.,0,none,english,uci,ugh hopefully the asus ppl dont randomly do a reformat
Shall i send that exe to your mail id.,0,none,english,uci,shall i send that exe to your mail id
Text BANNEDUK to 89555 to see! cost 150p textoperator g696ga 18+ XXX,1,general_spam,english,uci,text banneduk to 89555 to see cost 150p textoperator g696ga 18 xxx
New TEXTBUDDY Chat 2 horny guys in ur area 4 just 25p Free 2 receive Search postcode or at gaytextbuddy.com. TXT ONE name to 89693. 08715500022 rpl Stop 2 cnl,1,general_spam,english,uci,new textbuddy chat 2 horny guys in ur area 4 just 25p free 2 receive search postcode or at gaytextbuddy com txt one name to 89693 rpl stop 2 cnl
Dorothy@kiefer.com (Bank of Granite issues Strong-Buy) EXPLOSIVE PICK FOR OUR MEMBERS *****UP OVER 300% *********** Nasdaq Symbol CDGT That is a $5.00 per..,1,general_spam,english,uci,bank of granite issues strong buy explosive pick for our members up over 300 nasdaq symbol cdgt that is a 5 00 per
Wat r u doing?,0,none,english,uci,wat r u doing
Crime Branch se bol raha hoon. Police verification complete karna zaroori hai.,1,police_digital_arrest,hinglish,indian,crime branch se bol raha hoon police verification complete karna zaroori hai
If we win its really no 1 side for long time.,0,none,english,uci,if we win its really no 1 side for long time
HI DARLIN HOW WAS WORK DID U GET INTO TROUBLE? IJUST TALKED TO YOUR MUM ALL MORNING! I HAD A REALLY GOOD TIME LAST NIGHT IM GOIN OUT SOON BUT CALL ME IF U CAN,0,none,english,uci,hi darlin how was work did u get into trouble ijust talked to your mum all morning i had a really good time last night im goin out soon but call me if u can
Promotion Number: 8714714 - UR awarded a City Break and could WIN a £200 Summer Shopping spree every WK. Txt STORE to 88039 . SkilGme. TsCs087147403231Winawk!Age16 £1.50perWKsub,1,general_spam,english,uci,promotion number ur awarded a city break and could win a 200 summer shopping spree every wk txt store to 88039 skilgme tscs087147403231winawk age16 1 50perwksub
"all the lastest from Stereophonics, Marley, Dizzee Racal, Libertines and The Strokes! Win Nookii games with Flirt!! Click TheMob WAP Bookmark or text WAP to 82468",1,general_spam,english,uci,all the lastest from stereophonics marley dizzee racal libertines and the strokes win nookii games with flirt click themob wap bookmark or text wap to 82468
"Hm good morning, headache anyone? :-)",0,none,english,uci,hm good morning headache anyone
"Ah, well that confuses things, doesnt it? I thought was friends with now. Maybe i did the wrong thing but i already sort of invited -tho he may not come cos of money.",0,none,english,uci,ah well that confuses things doesnt it i thought was friends with now maybe i did the wrong thing but i already sort of invited tho he may not come cos of money
Ok... But bag again..,0,none,english,uci,ok but bag again
"Cyber Crime Department se bol raha hoon. Aapke father ko accident ho gaya hai. Turant 50,000 bhej dijiye hospital ke liye.",1,aadhaar,hinglish,indian,cyber crime department se bol raha hoon aapke father ko accident ho gaya hai turant 50 000 bhej dijiye hospital ke liye
Why are u up so early?,0,none,english,uci,why are u up so early
Police headquarters se bol raha hoon. Aapka number telecom fraud case mein identify hua hai.,1,police_digital_arrest,hinglish,indian,police headquarters se bol raha hoon aapka number telecom fraud case mein identify hua hai
"Got fujitsu, ibm, hp, toshiba... Got a lot of model how to say...",0,none,english,uci,got fujitsu ibm hp toshiba got a lot of model how to say
Can ü call me at 10:10 to make sure dat i've woken up...,0,none,english,uci,can call me at 10 10 to make sure dat i ve woken up
Lol I know! Hey someone did a great inpersonation of flea on the forums. I love it!,0,none,english,uci,lol i know hey someone did a great inpersonation of flea on the forums i love it
K..i deleted my contact that why?,0,none,english,uci,k i deleted my contact that why
How are you with moneY...as in to you...money aint a thing....how are you sha!,0,none,english,uci,how are you with money as in to you money aint a thing how are you sha
Ok.ok ok..then..whats ur todays plan,0,none,english,uci,ok ok ok then whats ur todays plan
"She was supposed to be but couldn't make it, she's still in town though",0,none,english,uci,she was supposed to be but couldn t make it she s still in town though
"Congrats 2 mobile 3G Videophones R yours. call 09063458130 now! videochat wid ur mates, play java games, Dload polypH music, noline rentl. bx420. ip4. 5we. 150p",1,general_spam,english,uci,congrats 2 mobile 3g videophones r yours call now videochat wid ur mates play java games dload polyph music noline rentl bx420 ip4 5we 150p
Well there's still a bit left if you guys want to tonight,0,none,english,uci,well there s still a bit left if you guys want to tonight
Ok lor. I'm in town now lei.,0,none,english,uci,ok lor i m in town now lei
"Yep, at derek's house now, see you Sunday &lt;3",0,none,english,uci,yep at derek s house now see you sunday 3
"Aap sun rahe hain na? Bhai aaj shaam ko milte hain, coffee pe baat karte hain.",0,none,hinglish,indian,aap sun rahe hain na bhai aaj shaam ko milte hain coffee pe baat karte hain
I though we shd go out n have some fun so bar in town or something – sound ok?,0,none,english,uci,i though we shd go out n have some fun so bar in town or something sound ok
"I am real, baby! I want to bring out your inner tigress...",0,none,english,uci,i am real baby i want to bring out your inner tigress
Babe !!!! I LOVE YOU !!!! *covers your face in kisses*,0,none,english,uci,babe i love you covers your face in kisses
"He is impossible to argue with and he always treats me like his sub, like he never released me ... Which he did and I will remind him of that if necessary",0,none,english,uci,he is impossible to argue with and he always treats me like his sub like he never released me which he did and i will remind him of that if necessary
Yupz... I've oredi booked slots 4 my weekends liao... ,0,none,english,uci,yupz i ve oredi booked slots 4 my weekends liao
I'm going for bath will msg you next  &lt;#&gt;  min..,0,none,english,uci,i m going for bath will msg you next min
Haha... dont be angry with yourself... Take it as a practice for the real thing. =) ,0,none,english,uci,haha dont be angry with yourself take it as a practice for the real thing
I'm on the bus. Love you,0,none,english,uci,i m on the bus love you
Anything lar...,0,none,english,uci,anything lar
"Hello ma'am Aapke father ko accident ho gaya hai. Turant 50,000 bhej dijiye hospital ke liye.",1,lottery,hinglish,indian,hello ma am aapke father ko accident ho gaya hai turant 50 000 bhej dijiye hospital ke liye
"Haha awesome, I've been to 4u a couple times. Who all's coming?",0,none,english,uci,haha awesome i ve been to 4u a couple times who all s coming
I've reached sch already...,0,none,english,uci,i ve reached sch already
I pocked you up there before,0,none,english,uci,i pocked you up there before
Cyber Crime Department se bol raha hoon. Aapka Aadhaar deactivate hone wala hai. Turant update kijiye.,1,lottery,hinglish,indian,cyber crime department se bol raha hoon aapka aadhaar deactivate hone wala hai turant update kijiye
"Crime Branch se bol raha hoon. Amazon se bol raha hoon. Aapka parcel hold hai, clearance charge ₹499 dena hoga.",1,amazon,hinglish,indian,crime branch se bol raha hoon amazon se bol raha hoon aapka parcel hold hai clearance charge 499 dena hoga
